input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
86f7f8ce-2acc-4f24-8869-738648a7911d,https://www.google.com/maps/place/Shree+Thaker+Bhojanalay+%28Since+1945%29/data=!4m7!3m6!1s0x3be7ce22638a33d3:0x200a9bea836b147b!8m2!3d18.9511363!4d72.8283189!16s%2Fg%2F11g8xh8d91!19sChIJ0zOKYyLO5zsRexRrg-qbCiA?authuser=0&hl=en&rclk=1,Shree Thaker Bhojanalay (Since 1945),Gujarati restaurant,"Building No 31, Shree Thaker Bhojanalay (Since 1945), Purshottam Niwas, Dadiseth Agiyari Ln, Marine Lines East, Kalbadevi, Marine Lines, Mumbai, Maharashtra 400002","{""Friday"":[""11:30 am–3:30 pm"",""7–10:30 pm""],""Monday"":[""11:30 am–3:30 pm""],""Saturday"":[""11:30 am–3:30 pm"",""7–10:30 pm""],""Sunday"":[""11:30 am–3:30 pm"",""7–10:30 pm""],""Thursday"":[""11:30 am–3:30 pm"",""7–10:30 pm""],""Tuesday"":[""11:30 am–3:30 pm"",""7–10:30 pm""],""Wednesday"":[""11:30 am–3:30 pm"",""7–10:30 pm""]}","{""Friday"":{""10"":0,""11"":26,""12"":41,""13"":51,""14"":53,""15"":45,""16"":0,""17"":0,""18"":0,""19"":84,""20"":94,""21"":79,""22"":50,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":28,""12"":44,""13"":54,""14"":55,""15"":45,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":29,""12"":46,""13"":59,""14"":60,""15"":50,""16"":0,""17"":0,""18"":0,""19"":90,""20"":100,""21"":85,""22"":55,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":27,""12"":40,""13"":44,""14"":39,""15"":29,""16"":0,""17"":0,""18"":0,""19"":57,""20"":66,""21"":59,""22"":39,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":27,""12"":43,""13"":52,""14"":53,""15"":44,""16"":0,""17"":0,""18"":0,""19"":77,""20"":85,""21"":73,""22"":47,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":26,""12"":42,""13"":51,""14"":52,""15"":43,""16"":0,""17"":0,""18"":0,""19"":81,""20"":88,""21"":74,""22"":47,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":26,""12"":40,""13"":49,""14"":50,""15"":43,""16"":0,""17"":0,""18"":0,""19"":80,""20"":88,""21"":73,""22"":46,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",https://shreethakerbhojanalay.com/,022 2206 9916,"XR2H+F8 Mumbai, Maharashtra",6560,4.500000,"{""1"":263,""2"":129,""3"":384,""4"":1176,""5"":4608}",18.951136,72.828319,2308829190510285947,,"Long-running, laid-back Indian restaurant offering a selection of traditional Gujarati thalis.",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsVCNcMYZcYy1gF3jUKtY0VkowTVUb2ysEFYvoczz6KFwbTXiEdB22E8dv9UW30A1n0RYcmFmHUR-8h622CYW2dvKkoJ6gpRwHVQTseho1Yu95gMIk9iwPuQKvLHtDb4zE8Jl5GNgmujvN=w408-h498-k-no,Asia/Calcutta,₹600–800,0x3be7ce22638a33d3:0x200a9bea836b147b,ChIJ0zOKYyLO5zsRexRrg-qbCiA,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsVCNcMYZcYy1gF3jUKtY0VkowTVUb2ysEFYvoczz6KFwbTXiEdB22E8dv9UW30A1n0RYcmFmHUR-8h622CYW2dvKkoJ6gpRwHVQTseho1Yu95gMIk9iwPuQKvLHtDb4zE8Jl5GNgmujvN=w243-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgSBbGQpMkOgUp6GJVBnFKcN7NlirEeGBb145EOASzfu6MCRuI-bbXMd9Qe5Di_qjpMVp6G3JMIJxzl380Sia4tbdhSLoLk9mQKRm55hR-ihZExIdyi65qvAeRvgWi0Zi6GEhj3V7MFw4=w645-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxRm87u8gKJpIYGrDPZkt6r-H2xYRBmPa_5BjE5a8MCytXk1j0To5dNYC6YV9cU2nOiDbr8oiFs1bzWgSDio9GOjZH08oOTKFc0M2oh-C9K0Xl3cPhNIg6H3O0w9feppvc2woX9Ts83iY=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxB8F09Vg8F5XyYBVQajGCRJaiB7dk-oXsTgXivssBBoJE2WDoQ1allFoH3bJ3bjB1k_JSMapXRi8BxHILsIKbME1aSMoGApmcrSds0_rYYhNgzm4ET0RAlrJ3AGOutMcP_mZ33yvKBL8p=w224-h313-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHApm_nqrnBadLhcawBsZMHSqEqVO04GxbKutdyBHuT5ibKSS1e5FkZYe0cEi5PgNp7kDXlULg_kMnHOcKSPZTthTLksUqxtRbbJUTSNrZFtuTOBR_yLz0gKvjhHwKNp8aZUqMK=w434-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVGH1-ZwwTJuYFy8esDGs06uHVI1I2P_HhNfhWKV--eeKG8cpqgRSJUnducDlF0yJtrlTWj0CDxZo-S3mUIg9QECM65UCmJUFqK_ZdiAZfePcK5JodkSebwWAKGvuX92ebQtwk=w397-h298-k-no""},{""title"":""Thali"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAa5bGdF4BbvKlsJrdE1j1jQbxMmblSBy2mxYwKWFd-XQ2QfoZrcY2bjl2zLI485-k8p3POOfI-tPTwFlXXv1EaWimVtfvNBUL7vF0K7MzXrfBnL2wLiRUW5WtGpNYYD_NjyAz=w527-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGR_c9tMPxTwm9ze2xyycHvexGAn8kxlwwveu7_1hjvAf2eVIgny2mryPVGkG6EXEWe7vEE9oLDQ0TJCTaD88zsVnWeS46IElWxHo79BK2yLV_sfA0PSQPm2MXuAVD059g8_vSj=w398-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yojUiy6g4cqG2BxovJEE9g\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=194.0066\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107981624085168372093"",""name"":""Shree Thaker Bhojanalay (Since 1945) (Owner)"",""link"":""https://www.google.com/maps/contrib/107981624085168372093""}","{""borough"":""Marine Lines East, Kalbadevi, Marine Lines"",""street"":""Building No 31, Purshottam Niwas, Dadiseth Agiyari Ln"",""city"":""Mumbai"",""postal_code"":""400002"",""state"":""Maharashtra"",""country"":""IN""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great dessert"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""All you can eat"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Vegetarian options only"",""enabled"":true},{""name"":""Cuisine"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true},{""name"":""Restroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Historic"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true},{""name"":""Usually a wait"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""Google Pay"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""kiran kotecha"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWjtctnJPq0KuypsGkpG3Q5HGnQ43l2PIoPF-phZHggB6tiL0UfDQ=s120-c-rp-mo-ba12-br100"",""Rating"":3,""Description"":""Shree Thaker Bhojanalay Thali is well known for its thali and there’s always a long queue, with an impressive variety of dishes served. The staff are lovely, and the place is clean and well maintained, which I truly appreciated.\n\nHowever, I found the food lacking in taste — it felt like food just to fill the stomach rather than something to really savour. The dishes were served quickly, but if not eaten within minutes, they would turn cool, which affected the overall experience.\n\nAt ₹700 for a thali, I expected much better flavour and consistency. Perhaps people go more for the experience and the unlimited servings — the couple next to us seemed to eat enough for three people each!\n\nIt was an interesting one-time experience, but not impressive enough for me to return."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn3hcubFzci2Jny1zuSy2j7XTvXykRTdf8oYFFrg0ot5_uRmW5wuI1oQINkyx6p03MJzcoESoELP77B9OiyW9KlfcqYCIj8b5Ellx2ozvjHmlNirxJZthUqYxTPchbYUt_-5gFXcVq_ofnOZ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1vBEiY__oXDLevu0x38r3kWYL_EVVPEDj9VuF4rkbklzMRZLSMIWp_vFsMF3Yuf1IwOUDuKoCXp0NC0eJznfWwqrb30jl-fiROeucB6m6u2GvCLhTL415OGcSOSPgVKPKguDUHB0dGrLHJ=k-no""],""When"":""2026-2-25""},{""Name"":""Stringzzz"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUIrIHOFbGu18mawCMKuMKWWwqBoufgt9lfl8uCR5WLwL2K-t8=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Shree Thaker Bhojnalaya – A Timeless Taste of Authentic Gujarati Thali\n\nShree Thaker Bhojnalaya is one of the most iconic and beloved places to experience authentic Gujarati cuisine. Known for its traditional thali, warm hospitality, and consistent quality, this legendary eatery has earned a special place in the hearts of locals as well as visitors. Dining here feels less like eating at a restaurant and more like being welcomed into a Gujarati household.\n\nThe moment you enter Shree Thaker Bhojnalaya, you are greeted with simplicity and warmth. The interiors are modest, clean, and functional, reflecting the traditional values of Gujarati culture where food quality and hospitality matter more than luxury décor. The seating arrangement is organized, and despite the heavy rush during peak hours, the staff manages the crowd efficiently.\n\nThe highlight, without any doubt, is the Gujarati Thali. The thali is a wholesome and balanced meal that represents the true essence of Gujarat’s culinary heritage. It usually includes a variety of rotating dishes such as shaak (vegetable curries), kadhi, dal, rotli or puri, rice, khichdi, farsan, chutneys, pickles, and traditional sweets like shrikhand or mohanthal. Each item is freshly prepared and served hot.\n\nOne of the most impressive aspects of Shree Thaker Bhojnalaya is the unlimited serving system. The staff continuously serves food with great attentiveness, ensuring that guests never feel rushed or restricted. The flavors are authentic—mildly spiced, well-balanced, and comforting—making the food suitable for all age groups. The use of fresh ingredients and traditional cooking methods is clearly reflected in the taste.\n\nHistorically, Shree Thaker Bhojnalaya has been serving Gujarati food for decades and is considered a cultural landmark. It has preserved the original style of Gujarati dining, where meals are meant to nourish both the body and the soul. Many regular visitors associate the place with nostalgia, family gatherings, and cultural pride.\n\nCleanliness and hygiene are well maintained throughout the restaurant. Plates, serving areas, and dining spaces are kept tidy, even during peak hours. The staff is polite, disciplined, and well trained, adding to the overall pleasant dining experience.\n\nThe pricing is reasonable, especially considering the quality, quantity, and authenticity of the food served. It offers excellent value for money and is often recommended as a must-visit place for anyone wanting to experience true Gujarati cuisine.\n\nShree Thaker Bhojnalaya attracts a diverse crowd—families, elderly guests, tourists, and food lovers from across India. Despite the popularity and long waiting times during weekends, the management ensures smooth operations and quick table turnover without compromising service quality.\n\nOverall, Shree Thaker Bhojnalaya is not just a restaurant but a celebration of Gujarati tradition, flavors, and hospitality. If you want to experience a soulful Gujarati thali prepared with authenticity and served with warmth, this place is an absolute must-visit. It leaves you with a satisfied heart, a happy stomach, and a deep appreciation for Gujarat’s rich culinary culture."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1t5xoGmbsoQ1wJYUFeRf1zpkGgWMD9UIqHNx2_nDEI3Bl-szlON-T5YAlE8N66zHQxmyZ8xnD-Rb8DQrJb96vLCXqAiAgIwqHag-RmqNonUjjuXliuSi2D_uQ7Pj3ahzXzlmsoQ2IF6oM=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn38hBd3BuUJ-zbZ9iwjwNLIuVcRaLTmal7HVCGC9SUB8mrrKBG3yOVTgXBzVCTnOIupvQkftekGWCwaeDay75Z_0oK5BlqeuIyS6LFn2s7OpbSxWBqpERf666DtxmWodYRSLN8AR6QLJFHs=k-no""],""When"":""2026-1-15""},{""Name"":""SATYA KUMAR Kondapalli"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV3rh6xMM0vKC5ENKnQe1BVYXKHQSmi_PRFNCR8f09lQF7exxOm2Q=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Nice Rajasthani cuisine served with utmost love and affection.  Food was  Very tasty. Nice ambience.  You may have to wait for your turn."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn0i50fIHUgf4Iax1y3j6PJ5QGUohl-Go6Mlm1pRCiiqRsp1zIeWYRxnQ8l7_ybcfW7lGEdWnBaN7TFd4FLQfoAClk6y50UMUIi_BVHIWLtTJZ-tL_-tMW0ffg1NhATELnFxB7MuyF2_W6Ge=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn05Mz65qBiOfRClsyQfFH5itfcK6e2IpOdIdqsfujmXmP8PLLqFKYGPwVs-qeU7V52lwSoPx4cFVB51EwgkllBxdGh2pqNfWB81WTV5eoCwGqDenSqNI-FEEHVsAGzk9ARHjsQ0Q4Et-VdR=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn3eSVBiiFmgg-A9HzP8fM6ax336T84Xu0cUYs4_17uHnPPOBrPUCW9f6hgzIEDouvxpM0doq13-LmTHKyoXAI_EnzUbSzn2WiopzJyRLVBNAN9Lik4PFOVnKvM3rYnf2cxNATZQy_IfaJps=k-no""],""When"":""2025-12-29""},{""Name"":""Devansh Gadda"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU37SyiavdqK-67ekk_XLN7BaHV6SVrOHDSnJ-TzrF_0n1iSNL4=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":""Had the excellent Vegetarian Gujarati Thali at Shree Thaker Bhojanalay, Dadiseth Agiary Road, Kalbadevi. 'Thaker' should not be confused with 'Thackers' on Marine Drive, near Chowpatty. The Thali is priced at 1000/- per plate, which according to me is on the steep side. Apart from the cost of the Thali, the ambience of the eatery is welcoming and warm. The items in the thali are very well constructed and combined. Shree Thaker also has an Instagram page on which daily menu updates are posted well in advance, enabling patrons to plan their visit accordingly. No specific comments on any food item, just that the Kesar Basundi served to us had extremely large dry dryfruit pieces making it a bit cumbersome to have. Special mention for the different types of Rotis they served, including Jowar and Bajri rotlas and the Bhakhri which was crisp and crumbly. All in all a great experience 👍"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2r2v0_usSiuhOQyCLaZzjOU4uSYkQygZTSEpjx4g8QeCRBIUzChZ01YXEWfXD2Nfi7u-2fSD4JzFLezgC9ef6zCN_ObG8AJigfo6w982KgjGKhREZe-n9l238Bu8RxQLgyX121Sdx61mnN=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1u4qaA1qPILgtmPXxgtU4pSh4RJIsVaVYRyw5RIbAguUlFrtrkbMYwkeToLlBTgKoo7eAzlMnnT6STrryIgJk5is9XYgsmWCFpyqPjEKVTqIiCb-NzLWZltMzeEKeUod4uUxOHj7SFNuQ=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn14Vkip5Tirm9qDY65cJXVBQ8zosX3S_HEYAmCpYm6O2V6oLBTbNqXMpaFOw_1iXnMqBewZEB0lJ1Y56bofZ3WypvEcFeBpQKGA0cIGqe0lZwDAhA8g8Dp9TVCfIGi1-WAcPtdK100o0l_R=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn0qbc_5tqZGP80pV28JSa4vynKvLlC0xgy-YCsIbe3QdALXM2gYy3mLaNqj-yU5XCIgn3iQwhZlD9z5DjnxKgsBfGqbYfFxeCWD47EhjDS_KyQ8IQOaRMzFqnn7nAE7JUTbvQfAjJAf-A41=k-no""],""When"":""2025-10-20""},{""Name"":""Vikram Narula"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW5s3tRtNTY6NXT1iCQAmlTYV00krXk7cphkzQKyLbbpCpzcAdH=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Amazing one must visit this place if they enjoy eating Gujrati food. Unlimited thali with a very good variety . Was a long wait before our turn came . But the food was excellent and worth the 1 hr wait . I finished my thali totally but it was bad to see few of the people wasting food. Everyone enjoyed and loved it . A must visit for all the food lovers"",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2dc7iKfder1gfw14T5BMbJZW7N_R9GHZP7-b5NyCIU3FloHITeGPQwUbg8mmpYHIgv-K3LKqKBq11B6X4qGVqR-iCTq2eSekf2f-jk35zm9RmA_6Gki1OCPvErP3AZw4Of1Jc6NYSdSNhW=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn1TpnvVzu6knhxfUS0pZrQXC7X7xm7v6-J5flWuRooskLseVxPL-gQ_wQxZKmEjs-CPH66LRrIVCeeepvkFjW0LiyAedpRvsJ45WTCT6Jg1N4E-VI-dN0AAMdL2AMIXLfM3JX3Psty0P_E=k-no""],""When"":""2026-2-3""},{""Name"":""Deepesh Sai"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUfL4IlUsJOBA5R6IqMPMy2fl56Nzndwqr_U5k5zyTO1uGQJiyK=s120-c-rp-mo-ba12-br100"",""Rating"":2,""Description"":""Frankly, too much cost. Definitely not worth for that price. Went on Saturday and the price rs.1000. All the items are regular and taste is nothing special. Only concern is Price which is not as hyped."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1smwsIrid3GkXVewJV8bAr_Rl4cmFRuRuzLhOhGQlSuNiZMBe5xDZLNMkCzzioznD4bdXesxWXSLs0H6DlT9eFLCF76ku6wheBajUIwNVScxgKCjXUP9ILPWbX8My_jCNSHNg2V9QUZiRI=k-no""],""When"":""2026-3-7""},{""Name"":""RAJARAM"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW8az3PLLZZjj_hsc1liN1GV2-1CtrVXT6jbU4o9theo_qJyojr=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""The food was great and must be in bucket list for every foodie person. Had a variety of food in the thali system and a great experience.Maintaing the legacy and taste buds."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ia1ir5sTdsrd7LbR6jM_h7gp6eqvlNWSdkDQn950QNuz5in8ZcFUlZ6zOmX1X_zm8oq2qRgigSw3wdWTKCoCwKoat-T7PQkyRmIg-jfJkOrHoLErczwaToTDcX9n-0uUqVW9ch3x2N6jD=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn3vR1GinLJ4Imwyo_gKrDhOBEj9jvkE9GpYMCNcnVsDgUVmNbftzFTkboA_QyjBPsgCBp4kZgfIZ-ChV5dJchyjEyIm4MHHqEnlUPfGiauFplVUT79eTUIJYI0pCbHTwqIuOq-KIf0GXcw=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn0CFKKL8aDA8z6ZPFibduuf0H3_7kgGJD6lbHU2PilnWzSFdIydXwsgU1EsCWQanBfa8c61APph_hya4VV7cHPs_-ap7Wz4TlZM8NTDpHBvvB7ju5roVd5B_QbQg1GJG4khkJ3mNIm8b3Mf=k-no""],""When"":""2025-12-29""},{""Name"":""madhumita kulkarni"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWgdJkObM7SrgifC8fvYtQ27WGA33UVhzF8v9IXfaWgqQTn9qqP-Q=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Had an amazing dining experience here. They serve authentic Gujarati food. The service is super quick and hospitality is excellent. They serve 20+ variety of vegetarian dishes. The food is fabulous and we will be visiting this place again."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1q450qAvyoRs1XiRoECXKSIuwSgCI_KKbAw1_gI6FCyBjqv_6xI9gxbN4zFS70XA7Ez6cmC1xVhbXMqiJZEY0yC0ccRW70PraMW_rcWtGX89r15v6eevSwAZHuAPXxzjMKUjSFlpotCVhs=k-no"",""https://lh3.googleusercontent.com/grass-cs/ANxoTn2pyuc1UIkdfgihlJBQGNv4v7T4Qa1mr7uiGOCpX36fKsT70VAlXXXCX21MOLKN2BRVZs2G7oH3XIbbp3iBRYPx4bnOnZivYgFzqB4EZOwXeLAkIz6AbCJfOQDaT3LUS8aDz_tcUtMz2i0k=k-no""],""When"":""2025-10-3""}]",null,
